House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,UPS_kW,LR_kW,Kitchen_kW,AC_DNR_kW,AC_BR_kW
House1,2019-05-11 10:00:00,0.7489366666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,4.999999999999998e-05,0.16398333333333334,0.110325,0.10437,0.0031183333333333323,7.499999999999998e-05
House1,2019-05-11 11:00:00,0.8451966666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,7.33333333333333e-05,0.16405833333333336,0.11483666666666666,0.17063666666666666,0.005866666666666664,1.1666666666666668e-05
House1,2019-05-11 12:00:00,0.75361,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9e-05,0.16818666666666665,0.15152666666666656,0.15738000000000002,0.003403333333333333,6.666666666666663e-05
House1,2019-05-11 13:00:00,0.5854966666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000135,0.16743666666666665,0.1666833333333333,0.123555,0.0020716666666666657,0.00010500000000000003
House1,2019-05-11 14:00:00,0.7199616666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00016333333333333334,0.17630833333333334,0.21629833333333331,0.1778716666666666,0.00385,0.00011833333333333325
House1,2019-05-11 15:00:00,0.6597633333333331,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000185,0.19062666666666667,0.21536333333333327,0.10622333333333336,0.002570000000000001,6.999999999999998e-05
House1,2019-05-11 16:00:00,0.5839166666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00012666666666666664,0.193175,0.12172666666666668,0.13617833333333335,0.003380000000000001,2.8333333333333342e-05
House1,2019-05-11 17:00:00,0.6662800000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00015499999999999995,0.2276333333333333,0.14781000000000005,0.16444000000000006,0.00421833333333333,0.00012499999999999992
House1,2019-05-11 18:00:00,0.7850950000000002,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003016666666666665,0.2856383333333333,0.16565333333333335,0.14799666666666667,0.0045366666666666645,0.00017999999999999982
House1,2019-05-11 19:00:00,1.1641066666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000665,0.3224450000000001,0.15361166666666662,0.22292833333333328,0.006886666666666665,0.00014833333333333324
House1,2019-05-11 20:00:00,1.4172216666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007766666666666674,0.3428833333333333,0.11449666666666665,0.22789166666666666,0.0054116666666666645,0.0002383333333333333
House1,2019-05-11 21:00:00,1.2438716666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000625,0.2827166666666667,0.11368666666666667,0.21664166666666665,0.004308333333333332,0.0003150000000000002
House1,2019-05-11 22:00:00,1.2749483333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005883333333333332,0.18414000000000005,0.11189500000000001,0.24401166666666665,0.005384999999999999,8.66666666666667e-05
House1,2019-05-11 23:00:00,1.2826016666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005433333333333336,0.16713666666666666,0.11721500000000006,0.20246,0.004043333333333335,0.00010500000000000003
House1,2019-05-12 00:00:00,0.9829133333333336,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005816666666666666,0.14850000000000002,0.098005,0.121885,0.002675000000000001,0.00018166666666666665
House1,2019-05-12 01:00:00,0.8615383333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005300000000000002,0.16536500000000004,0.01105666666666667,0.1165416666666666,0.002123333333333333,4.3333333333333334e-05
House1,2019-05-12 02:00:00,0.7928000000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006533333333333332,0.1791033333333333,0.01105666666666667,0.12424833333333335,0.0021350000000000006,4.1666666666666665e-05
House1,2019-05-12 03:00:00,0.8252700000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006366666666666666,0.17949666666666672,0.011048333333333335,0.14548833333333333,0.0023699999999999984,4.833333333333331e-05
House1,2019-05-12 04:00:00,0.8643000000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005333333333333336,0.16519500000000004,0.01104666666666667,0.119395,0.002048333333333333,4.833333333333331e-05
House1,2019-05-12 05:00:00,0.7824066666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002983333333333333,0.16204666666666662,0.01118499999999999,0.11144666666666672,0.0021016666666666666,0.00014833333333333332
House1,2019-05-12 06:00:00,0.651045,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.333333333333334e-06,0.1605283333333333,0.011378333333333329,0.10691000000000003,0.003006666666666666,0.0002516666666666667
House1,2019-05-12 07:00:00,0.5056083333333332,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,5.333333333333329e-05,0.1651,0.029515,0.11879833333333335,0.003895000000000001,0.0002483333333333334
House1,2019-05-12 08:00:00,0.6654183333333336,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.333333333333333e-05,0.16938833333333336,0.1158916666666667,0.2179850000000001,0.008471666666666664,0.00013666666666666672
House1,2019-05-12 09:00:00,0.913505,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00011666666666666672,0.16659000000000004,0.2701616666666667,0.10353166666666666,0.0039,0.00018333333333333334
House1,2019-05-12 10:00:00,1.1201633333333336,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00010500000000000009,0.1294066666666667,0.2204033333333333,0.09559333333333332,0.0033133333333333296,0.00010666666666666668
House1,2019-05-12 11:00:00,0.9703233333333332,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9.333333333333336e-05,0.14600166666666667,0.2649233333333333,0.12484,0.004645000000000001,0.00019333333333333328
House1,2019-05-12 12:00:00,0.964351666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9.166666666666664e-05,0.09441833333333334,0.3378133333333333,0.13359166666666664,0.005316666666666672,0.00037500000000000017
House1,2019-05-12 13:00:00,0.9915233333333338,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00019666666666666674,0.07005499999999999,0.29232333333333343,0.13374,0.0033183333333333355,0.0004533333333333338
House1,2019-05-12 14:00:00,0.7963100000000002,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00012500000000000006,0.07226833333333332,0.14044666666666664,0.10683166666666664,0.0022416666666666665,0.0001033333333333334
House1,2019-05-12 15:00:00,0.8262216666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00011666666666666668,0.08120833333333334,0.10726666666666664,0.1569416666666667,0.0044066666666666655,0.00011
House1,2019-05-12 16:00:00,0.9119299999999998,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.66666666666667e-05,0.13245333333333334,0.21667833333333336,0.17580333333333334,0.007118333333333326,0.0002033333333333333
House1,2019-05-12 17:00:00,0.9711249999999996,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00014333333333333334,0.1425866666666667,0.2301533333333333,0.17891833333333335,0.007903333333333333,0.00017999999999999982
House1,2019-05-12 18:00:00,1.1648666666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003749999999999997,0.17793666666666666,0.2853416666666667,0.21261666666666665,0.00784833333333333,0.00015166666666666662
House1,2019-05-12 19:00:00,1.3608033333333331,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000621666666666667,0.2732066666666666,0.2483016666666667,0.2493333333333333,0.00588,0.00021666666666666666
House1,2019-05-12 20:00:00,1.663703333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.001051666666666667,0.26596499999999995,0.2377333333333333,0.241135,0.0019166666666666679,8.666666666666667e-05
House1,2019-05-12 21:00:00,1.4243999999999994,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006700000000000002,0.2794183333333333,0.26735000000000003,0.2338983333333333,0.0013449999999999994,0.00010333333333333336
House1,2019-05-12 22:00:00,1.4161733333333335,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008050000000000003,0.17008166666666666,0.3290166666666666,0.2419333333333334,0.0013683333333333327,0.00041666666666666653
House1,2019-05-12 23:00:00,1.3288666666666669,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007916666666666666,0.13868166666666668,0.3104149999999999,0.21098333333333325,0.0005433333333333333,0.0004733333333333337
House1,2019-05-13 00:00:00,1.2455616666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006133333333333336,0.13516333333333336,0.1747516666666667,0.2252383333333333,0.004136666666666665,0.00037500000000000017
House1,2019-05-13 01:00:00,1.224393333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005333333333333335,0.12594500000000006,0.14908666666666667,0.2020483333333333,0.004786666666666667,0.0003616666666666667
House1,2019-05-13 02:00:00,1.0871966666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000623333333333333,0.1267466666666667,0.14989499999999994,0.18564666666666665,0.005410000000000001,0.0003633333333333336
House1,2019-05-13 03:00:00,1.0375166666666664,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006316666666666666,0.13243333333333332,0.1490233333333334,0.137025,0.0037600000000000025,0.00030666666666666684
House1,2019-05-13 04:00:00,1.0788200000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005016666666666669,0.11324499999999996,0.14998666666666668,0.13637,0.002084999999999998,0.0003066666666666667
House1,2019-05-13 05:00:00,1.02505,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0004050000000000002,0.10598666666666666,0.15247333333333332,0.11267166666666667,0.0017850000000000012,0.00027833333333333323
House1,2019-05-13 06:00:00,0.8152583333333336,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,5e-06,0.15232999999999994,0.07598333333333335,0.09933833333333332,0.0036166666666666673,0.0002866666666666666
House1,2019-05-13 07:00:00,0.6817883333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,1.6666666666666669e-06,0.17388999999999996,0.011404999999999995,0.09042166666666668,0.0033566666666666662,0.00038833333333333363
House1,2019-05-13 08:00:00,0.5897699999999998,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,5.83333333333333e-05,0.15703333333333333,0.03514666666666666,0.17075499999999996,0.0077616666666666684,0.00021666666666666647
House1,2019-05-13 09:00:00,0.5650616666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.499999999999999e-05,0.146765,0.051061666666666686,0.1311433333333333,0.0056416666666666655,0.00013833333333333333
House1,2019-05-13 10:00:00,0.8191183333333336,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00011499999999999988,0.11278999999999992,0.21983000000000005,0.11726166666666665,0.0024599999999999986,0.0002333333333333333
House1,2019-05-13 11:00:00,0.8291216666666669,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9.666666666666672e-05,0.1380916666666666,0.12692166666666668,0.18111,0.004280000000000001,0.00020000000000000006
House1,2019-05-13 12:00:00,0.931285,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00014333333333333334,0.181295,0.12447,0.17319666666666667,0.003768333333333332,6.333333333333329e-05
House1,2019-05-13 13:00:00,0.9050266666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00013666666666666672,0.17857666666666666,0.11862166666666672,0.17887999999999998,0.003435000000000001,5.666666666666664e-05
House1,2019-05-13 14:00:00,1.0331883333333332,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00018833333333333327,0.19554333333333326,0.22311666666666669,0.17492333333333335,0.003465,0.00011000000000000004
House1,2019-05-13 15:00:00,0.9225233333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0001100000000000001,0.191065,0.2041433333333333,0.15811999999999996,0.005839999999999997,6.666666666666664e-05
House1,2019-05-13 16:00:00,0.8854116666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000105,0.18661,0.11926999999999995,0.17625333333333335,0.0075666666666666625,0.0001
House1,2019-05-13 17:00:00,0.954395,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002599999999999999,0.2264983333333333,0.17895499999999992,0.1783133333333334,0.006408333333333333,0.00017166666666666667
House1,2019-05-13 18:00:00,1.1597750000000002,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008683333333333335,0.2771766666666667,0.20970666666666665,0.22482333333333324,0.00593,0.00020666666666666666
House1,2019-05-13 19:00:00,1.2816166666666662,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008416666666666671,0.2724450000000001,0.20889999999999995,0.2495833333333333,0.005136666666666669,0.00011833333333333335
House1,2019-05-13 20:00:00,1.3425616666666664,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006850000000000003,0.2682050000000001,0.20471666666666666,0.2525266666666667,0.006138333333333337,0.00012499999999999998
House1,2019-05-13 21:00:00,1.4951800000000002,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000876666666666666,0.3115516666666667,0.2334616666666666,0.2502783333333333,0.004549999999999999,0.00020999999999999982
House1,2019-05-13 22:00:00,1.2800749999999996,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008083333333333334,0.22216999999999995,0.1579266666666667,0.2277583333333334,0.0024483333333333327,0.0002183333333333333
House1,2019-05-13 23:00:00,1.2875283333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008783333333333332,0.16240499999999994,0.21509666666666666,0.2040366666666666,0.002413333333333332,0.0004133333333333336
House1,2019-05-14 00:00:00,0.8660766666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008416666666666669,0.1392133333333333,0.15436,0.15970166666666671,0.002485000000000001,0.00028166666666666683
House1,2019-05-14 01:00:00,0.8001283333333336,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008733333333333332,0.1556433333333333,0.14822500000000002,0.17028666666666667,0.002293333333333332,0.0002366666666666667
House1,2019-05-14 02:00:00,0.75588,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008466666666666671,0.16804166666666667,0.10854499999999996,0.12371166666666668,0.0015949999999999994,0.00017333333333333315
House1,2019-05-14 03:00:00,0.7357666666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007383333333333331,0.17634333333333332,0.011106666666666666,0.1826833333333333,0.00489,4.6666666666666665e-05
House1,2019-05-14 04:00:00,0.6210733333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007066666666666662,0.15430833333333333,0.011078333333333334,0.12840500000000002,0.0030183333333333342,7.666666666666667e-05
House1,2019-05-14 05:00:00,0.6022116666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006816666666666668,0.151015,0.011055000000000002,0.11041500000000004,0.001703333333333333,8.83333333333333e-05
House1,2019-05-14 06:00:00,0.3980566666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00014000000000000007,0.14693499999999998,0.011415000000000002,0.09922,0.00293,0.0002966666666666667
House1,2019-05-14 07:00:00,0.4007816666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,4.499999999999999e-05,0.15760666666666667,0.011510000000000005,0.09389999999999996,0.003468333333333334,0.0003783333333333333
House1,2019-05-14 08:00:00,0.5953083333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,6.333333333333329e-05,0.16657666666666662,0.03061166666666667,0.14823833333333336,0.006974999999999993,0.0003333333333333331
House1,2019-05-14 09:00:00,0.6282516666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,2.666666666666668e-05,0.14753499999999994,0.06337833333333333,0.10703333333333334,0.004960000000000004,0.0002000000000000001
House1,2019-05-14 10:00:00,0.6559966666666662,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,1.6666666666666669e-06,0.15980333333333335,0.07857499999999996,0.08087833333333337,0.003583333333333332,0.0001999999999999999
House1,2019-05-14 11:00:00,0.6085400000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,2.1666666666666674e-05,0.16487499999999994,0.08960166666666666,0.08055500000000003,0.002686666666666666,0.00021333333333333336
House1,2019-05-14 12:00:00,0.7249533333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8e-05,0.18512333333333336,0.12792666666666666,0.08027000000000008,0.0017016666666666669,0.00023333333333333306
House1,2019-05-14 13:00:00,0.7981616666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0001283333333333333,0.18816166666666664,0.1170733333333333,0.07538333333333334,0.002001666666666668,0.00016666666666666666
House1,2019-05-14 14:00:00,0.8175466666666669,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9.833333333333334e-05,0.19319499999999995,0.05111999999999997,0.15869666666666668,0.0030033333333333357,0.00027000000000000017
House1,2019-05-14 15:00:00,0.8981466666666671,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.166666666666664e-05,0.1894533333333334,0.19226,0.16905499999999998,0.007508333333333333,0.00010833333333333336
House1,2019-05-14 16:00:00,0.9681166666666664,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0001250000000000001,0.18497833333333333,0.2415833333333333,0.16199000000000002,0.0065516666666666674,8.333333333333329e-05
House1,2019-05-14 17:00:00,0.79975,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00010000000000000003,0.09428666666666664,0.2301383333333333,0.13721333333333344,0.004478333333333335,0.00023666666666666665
House1,2019-05-14 18:00:00,0.7439549999999996,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00034833333333333347,0.11040166666666663,0.2291333333333333,0.1432283333333334,0.0035149999999999986,0.00026499999999999994
House1,2019-05-14 19:00:00,0.90179,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006550000000000004,0.1852533333333333,0.21045500000000003,0.1964533333333333,0.00451,0.00015999999999999993
House1,2019-05-14 20:00:00,1.1572083333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009649999999999992,0.18484666666666666,0.213045,0.2255850000000001,0.005691666666666667,0.0003300000000000002
House1,2019-05-14 21:00:00,0.9992999999999996,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008083333333333331,0.1680566666666667,0.167455,0.1999716666666667,0.0071216666666666685,0.00017999999999999993
House1,2019-05-14 22:00:00,1.0619833333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010416666666666669,0.10774166666666664,0.16732833333333333,0.26076166666666656,0.006433333333333332,0.0004983333333333334
House1,2019-05-14 23:00:00,1.2099950000000002,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007083333333333335,0.11080833333333334,0.1760933333333333,0.23836500000000002,0.007696666666666666,0.0004750000000000002
House1,2019-05-15 00:00:00,1.1500366666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007450000000000001,0.1568633333333333,0.1545516666666666,0.1912933333333333,0.0039999999999999975,0.0003783333333333337
House1,2019-05-15 01:00:00,0.9666033333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008333333333333332,0.14262999999999998,0.14882833333333334,0.15752666666666668,0.002781666666666667,0.00036500000000000014
House1,2019-05-15 02:00:00,0.8644000000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009683333333333328,0.159925,0.14924000000000007,0.10906666666666667,0.0018049999999999995,0.0003083333333333334
