House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,Kitchen_kW
House40,2018-06-05 09:00:00,1.24753,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.4661783333333333,0.14698166666666668
House40,2018-06-05 10:00:00,5.1534483333333325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.9575566666666675,0.3121566666666667
House40,2018-06-05 11:00:00,8.102784999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,2.016985,0.2182766666666668
House40,2018-06-05 12:00:00,8.113886666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8298066666666664,0.204225
House40,2018-06-05 13:00:00,1.4043300000000007,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.3322783333333326,0.02662333333333328
House40,2018-06-05 14:00:00,2.4673433333333348,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.297156666666667,0.1525566666666667
House40,2018-06-05 15:00:00,5.907898333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.06797833333333338,0.20658666666666667
House40,2018-06-05 16:00:00,2.508628333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.8942583333333329,0.2427333333333333
House40,2018-06-05 17:00:00,2.0345383333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.7497233333333333,0.23699499999999998
House40,2018-06-05 18:00:00,0.908005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002821666666666667,0.22150500000000006
House40,2018-06-05 19:00:00,1.3156233333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.6954866666666667,0.12571000000000002
House40,2018-06-05 20:00:00,1.5787466666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.4794933333333328,0.26876166666666673
House40,2018-06-05 21:00:00,1.9791283333333327,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.9778450000000002,0.1993133333333333
House40,2018-06-05 22:00:00,2.649414999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.6401583333333334,0.212675
House40,2018-06-05 23:00:00,2.9595116666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5740149999999995,0.17844833333333335
House40,2018-06-06 00:00:00,6.535703333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5072766666666666,0.18131333333333333
House40,2018-06-06 01:00:00,6.359921666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.4384750000000002,0.17095333333333332
House40,2018-06-06 02:00:00,4.3388300000000015,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.5074716666666675,0.17140000000000005
House40,2018-06-06 03:00:00,4.981391666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0023666666666666662,0.2461016666666669
House40,2018-06-06 04:00:00,4.653758333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0022299999999999985,0.15648666666666672
House40,2018-06-06 05:00:00,4.587946666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002363333333333334,0.15688666666666667
House40,2018-06-06 06:00:00,4.511613333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002455000000000001,0.15675833333333333
House40,2018-06-06 07:00:00,4.483548333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002396666666666668,0.15381
House40,2018-06-06 08:00:00,4.572821666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002420000000000001,0.15363166666666664
House40,2018-06-06 09:00:00,0.8282950000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002926666666666671,0.15355500000000002
House40,2018-06-06 10:00:00,0.7968666666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0028766666666666663,0.15735333333333332
House40,2018-06-06 11:00:00,0.8687633333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0030000000000000005,0.16935999999999998
House40,2018-06-06 12:00:00,1.230045,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.08845499999999999,0.15420166666666665
House40,2018-06-06 13:00:00,2.6580966666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8070966666666668,0.2580383333333333
House40,2018-06-06 14:00:00,1.6201866666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.8279066666666658,0.17272833333333332
House40,2018-06-06 15:00:00,0.9775133333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002836666666666665,0.20120333333333326
House40,2018-06-06 16:00:00,4.292195,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0023949999999999987,0.2291833333333333
House40,2018-06-06 17:00:00,5.8510100000000005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.39286,0.2897666666666668
House40,2018-06-06 18:00:00,7.305404999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.82571,0.27493666666666683
House40,2018-06-06 19:00:00,2.7064033333333337,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.2448133333333342,0.2774666666666666
House40,2018-06-06 20:00:00,0.7470983333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0028149999999999976,0.29866833333333337
House40,2018-06-06 21:00:00,0.7677616666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.03765166666666667,0.2930499999999999
House40,2018-06-06 22:00:00,5.292298333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002188333333333332,0.252435
House40,2018-06-06 23:00:00,2.6884733333333326,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.7647833333333336,0.17098500000000005
House40,2018-06-07 00:00:00,2.701708333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7679349999999998,0.17376666666666668
House40,2018-06-07 01:00:00,2.5898883333333345,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.745333333333334,0.17433833333333335
House40,2018-06-07 02:00:00,1.949459999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.8901683333333338,0.2988933333333333
House40,2018-06-07 03:00:00,2.383743333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.47087,0.17265500000000006
House40,2018-06-07 04:00:00,2.5086833333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.6937849999999994,0.16296499999999994
House40,2018-06-07 05:00:00,2.6217533333333325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.715153333333333,0.1615616666666667
House40,2018-06-07 06:00:00,2.429668333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5983416666666674,0.15572166666666667
House40,2018-06-07 07:00:00,1.2486999999999997,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.4548416666666671,0.15288833333333338
House40,2018-06-07 08:00:00,1.2713933333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002850000000000001,0.15273666666666666
House40,2018-06-07 09:00:00,6.081480000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.5409733333333334,0.15041833333333335
House40,2018-06-07 10:00:00,7.294809999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7643549999999997,0.12450166666666665
House40,2018-06-07 11:00:00,5.92771,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.36459500000000106,0.043120000000000006
House40,2018-06-07 12:00:00,6.434058333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.4683416666666667,0.18474500000000005
House40,2018-06-07 13:00:00,7.969218333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.9655783333333336,0.25788166666666673
House40,2018-06-07 14:00:00,7.7881399999999985,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.9560700000000004,0.24482
House40,2018-06-07 15:00:00,7.55128,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.94628,0.2663966666666668
House40,2018-06-07 16:00:00,5.222825000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.9491183333333328,0.16556333333333334
House40,2018-06-07 17:00:00,1.3558116666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.31221000000000004,0.2694416666666667
House40,2018-06-07 18:00:00,4.253373333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.9119933333333328,0.21691666666666665
House40,2018-06-07 19:00:00,2.929496666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.9168216666666664,0.2865716666666668
House40,2018-06-07 20:00:00,2.3367616666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.487718333333333,0.19915333333333327
House40,2018-06-07 21:00:00,2.804578333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8525566666666664,0.22515166666666667
House40,2018-06-07 22:00:00,2.7783066666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8314933333333328,0.2462
House40,2018-06-07 23:00:00,1.1674250000000004,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.20469666666666664,0.23100500000000002
House40,2018-06-08 00:00:00,4.539781666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8055633333333343,0.17737333333333333
House40,2018-06-08 01:00:00,6.9222633333333325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.6899116666666667,0.17306333333333335
House40,2018-06-08 02:00:00,6.989313333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.58848,0.3745933333333334
House40,2018-06-08 03:00:00,6.990831666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7683000000000004,0.17599833333333334
House40,2018-06-08 04:00:00,6.183221666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.1269133333333334,0.17073333333333335
House40,2018-06-08 05:00:00,6.2890516666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.2084883333333332,0.1662383333333333
House40,2018-06-08 06:00:00,6.009021666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.1175149999999998,0.1546466666666667
House40,2018-06-08 07:00:00,6.244635000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.240018333333333,0.15544666666666662
House40,2018-06-08 08:00:00,5.578235,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.5255116666666674,0.15377833333333335
House40,2018-06-08 09:00:00,4.95509,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002408333333333332,0.15333833333333338
House40,2018-06-08 10:00:00,1.3869516666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.5046783333333333,0.2516916666666667
House40,2018-06-08 11:00:00,3.2304116666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.960055,0.2233916666666665
House40,2018-06-08 12:00:00,1.3948516666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.18798333333333364,0.1654233333333334
House40,2018-06-08 13:00:00,1.1207766666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0028333333333333322,0.1618166666666666
House40,2018-06-08 14:00:00,0.9893,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0027283333333333326,0.1469
House40,2018-06-08 15:00:00,1.5725033333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.5926983333333332,0.14848000000000006
House40,2018-06-08 16:00:00,1.976003333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.924436666666667,0.19693
House40,2018-06-08 17:00:00,1.05408,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.03987833333333336,0.25733
House40,2018-06-08 18:00:00,3.937088333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002466666666666664,0.245655
House40,2018-06-08 19:00:00,2.2117150000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.0139566666666668,0.2988883333333334
House40,2018-06-08 20:00:00,2.793206666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.919845,0.2400683333333333
House40,2018-06-08 21:00:00,2.8120333333333325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8302050000000003,0.182855
House40,2018-06-08 22:00:00,2.6397383333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.8355849999999998,0.1919
House40,2018-06-08 23:00:00,2.7707450000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.82215,0.18004499999999998
House40,2018-06-09 00:00:00,4.013241666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.7678716666666668,0.17975333333333335
House40,2018-06-09 01:00:00,5.1181383333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0023066666666666648,0.17519166666666666
House40,2018-06-09 02:00:00,5.8117616666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.79278,0.20443666666666666
House40,2018-06-09 03:00:00,4.003670000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.1524883333333331,0.13112833333333332
House40,2018-06-09 04:00:00,6.254205000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5628566666666668,0.17308000000000004
House40,2018-06-09 05:00:00,6.232141666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.4623649999999997,0.16801166666666664
House40,2018-06-09 06:00:00,5.9429516666666675,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.1502066666666655,0.16554166666666664
House40,2018-06-09 07:00:00,4.786098333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002348333333333332,0.164775
House40,2018-06-09 08:00:00,4.657726666666664,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0023433333333333327,0.18025333333333327
House40,2018-06-09 09:00:00,3.4414766666666656,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0024799999999999983,0.22205666666666665
House40,2018-06-09 10:00:00,0.8945883333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002920000000000001,0.226385
House40,2018-06-09 11:00:00,3.647818333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002453333333333331,0.2290550000000001
House40,2018-06-09 12:00:00,5.000951666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0024200000000000003,0.16127666666666665
House40,2018-06-09 13:00:00,5.857713333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.7333066666666667,0.1573799999999999
House40,2018-06-09 14:00:00,6.591215000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7893933333333336,0.14868666666666674
House40,2018-06-09 15:00:00,6.523769999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7439599999999993,0.14750500000000002
House40,2018-06-09 16:00:00,6.6281316666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7402316666666666,0.14632833333333334
House40,2018-06-09 17:00:00,2.776251666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.7351349999999994,0.148085
House40,2018-06-09 18:00:00,1.808005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.0648766666666665,0.15081833333333336
House40,2018-06-09 19:00:00,0.6848199999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.002968333333333337,0.1596816666666667
House40,2018-06-09 20:00:00,0.6763116666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0028616666666666656,0.16256666666666658
House40,2018-06-09 21:00:00,0.6909183333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0028099999999999983,0.16400500000000004
House40,2018-06-09 22:00:00,0.7944666666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0029333333333333373,0.15968166666666667
House40,2018-06-09 23:00:00,2.2042900000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.5153866666666667,0.21331833333333333
House40,2018-06-10 00:00:00,6.714115000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.6724083333333333,0.183995
House40,2018-06-10 01:00:00,6.503003333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.67946,0.16663000000000006
House40,2018-06-10 02:00:00,6.5315400000000015,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.6564916666666667,0.27490666666666663
House40,2018-06-10 03:00:00,6.360395,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5676466666666675,0.15209166666666665
House40,2018-06-10 04:00:00,5.975276666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,1.5457849999999995,0.14848666666666666
House40,2018-06-10 05:00:00,5.129738333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.914168333333333,0.1475633333333333
House40,2018-06-10 06:00:00,4.016131666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0023466666666666644,0.14800166666666667
