House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,WP_kW,Kitchen_kW,AC_BR_kW
House21,2019-03-19 00:00:00,0.41351,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0009966666666666668,0.2096133333333334,0.00025500000000000007
House21,2019-03-19 01:00:00,0.4763583333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.001265000000000001,0.2104983333333333,0.0002650000000000001
House21,2019-03-19 02:00:00,0.4476733333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0010433333333333334,0.20982000000000006,0.0002216666666666667
House21,2019-03-19 03:00:00,0.4137416666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0009616666666666668,0.2071766666666666,0.00017833333333333321
House21,2019-03-19 04:00:00,0.4360133333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0009433333333333336,0.20674666666666672,0.00016333333333333328
House21,2019-03-19 05:00:00,0.3648983333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0006600000000000003,0.2064,0.00013333333333333329
House21,2019-03-19 06:00:00,0.3553866666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0006133333333333338,0.20419500000000002,0.00014499999999999995
House21,2019-03-19 07:00:00,0.3401149999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0006166666666666668,0.20271000000000008,0.00013666666666666658
House21,2019-03-19 08:00:00,0.33299833333333345,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0006600000000000001,0.20089500000000002,0.000125
House21,2019-03-19 09:00:00,0.1225066666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001483333333333333,0.042404999999999984,1.833333333333334e-05
House21,2019-03-19 10:00:00,0.0005000000000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0,0.0
House21,2019-03-19 11:00:00,0.0005000000000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0,0.0
House21,2019-03-19 12:00:00,0.0005000000000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0,0.0
House21,2019-03-19 13:00:00,0.0005000000000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0,0.0
House21,2019-03-19 14:00:00,0.0005000000000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0,0.0
House21,2019-03-19 15:00:00,0.25161999999999995,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.092275,0.00012333333333333329,0.00019833333333333327
House21,2019-03-19 16:00:00,0.4540816666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.12919166666666668,0.0001366666666666666,0.00034833333333333314
House21,2019-03-19 17:00:00,0.5099233333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00011666666666666668,0.07813666666666666,7.166666666666664e-05
House21,2019-03-19 18:00:00,0.6242249999999998,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.014390000000000003,0.20462666666666668,6.999999999999998e-05
House21,2019-03-19 19:00:00,0.6311633333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.020038333333333342,0.20501833333333333,2.5000000000000008e-05
House21,2019-03-19 20:00:00,0.6272783333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.07095999999999998,0.15919833333333344,0.0001216666666666667
House21,2019-03-19 21:00:00,0.3347200000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.032068333333333324,0.0004183333333333337,6.333333333333329e-05
House21,2019-03-19 22:00:00,0.3596766666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.015811666666666658,0.101855,4.666666666666665e-05
House21,2019-03-19 23:00:00,0.5691933333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004709999999999997,0.2013266666666666,4.1666666666666665e-05
House21,2019-03-20 00:00:00,0.5254483333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0012500000000000002,0.21109,5.666666666666665e-05
House21,2019-03-20 01:00:00,0.4362666666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.001065,0.21122666666666665,8.333333333333333e-05
House21,2019-03-20 02:00:00,0.3885133333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0011466666666666671,0.20910333333333325,7.333333333333333e-05
House21,2019-03-20 03:00:00,0.3664816666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0012433333333333335,0.20916833333333326,6.33333333333333e-05
House21,2019-03-20 04:00:00,0.3577883333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0012616666666666668,0.20800333333333326,6.33333333333333e-05
House21,2019-03-20 05:00:00,0.3653033333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.001058333333333334,0.2053,5.499999999999999e-05
House21,2019-03-20 06:00:00,0.4021183333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00014833333333333324,0.20265000000000005,8.833333333333333e-05
House21,2019-03-20 07:00:00,0.3594816666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00010000000000000009,0.20026833333333333,6.333333333333329e-05
House21,2019-03-20 08:00:00,0.31894666666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.028075,0.16262500000000016,0.00010666666666666664
House21,2019-03-20 09:00:00,0.26858333333333345,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.11834333333333336,0.0003800000000000002,0.00033999999999999986
House21,2019-03-20 10:00:00,0.27579000000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00032666666666666673,0.019288333333333317,0.00024833333333333337
House21,2019-03-20 11:00:00,0.26683,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00021166666666666683,0.0004750000000000001,0.00017999999999999974
House21,2019-03-20 12:00:00,0.17786000000000005,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00028500000000000015,0.00041000000000000015,0.00023999999999999995
House21,2019-03-20 13:00:00,0.32465499999999986,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00015666666666666658,0.131615,0.00019333333333333317
House21,2019-03-20 14:00:00,0.4165633333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002866666666666667,0.23520500000000005,0.00014499999999999992
House21,2019-03-20 15:00:00,0.3762483333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,2.833333333333334e-05,0.21252500000000005,0.00011833333333333335
House21,2019-03-20 16:00:00,0.5844566666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.05870833333333336,0.2104683333333333,0.0002516666666666667
House21,2019-03-20 17:00:00,0.4117866666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002833333333333331,0.2122433333333333,0.00019833333333333327
House21,2019-03-20 18:00:00,0.5002283333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.012098333333333327,0.20814833333333327,8.166666666666667e-05
House21,2019-03-20 19:00:00,0.5864599999999996,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02319166666666664,0.2127766666666666,6.999999999999998e-05
House21,2019-03-20 20:00:00,0.4940450000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.029271666666666706,0.208855,8.833333333333336e-05
House21,2019-03-20 21:00:00,0.4579566666666669,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02241999999999997,0.21132333333333336,0.00016499999999999994
House21,2019-03-20 22:00:00,0.4727183333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.020424999999999992,0.21431833333333344,8.333333333333334e-05
House21,2019-03-20 23:00:00,0.5498216666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.04314833333333331,0.20874999999999988,0.00018333333333333325
House21,2019-03-21 00:00:00,0.4470116666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0012283333333333337,0.2094683333333333,5.666666666666664e-05
House21,2019-03-21 01:00:00,0.4463949999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.001361666666666666,0.20934833333333328,8.666666666666665e-05
House21,2019-03-21 02:00:00,0.4011266666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0013466666666666662,0.2093866666666667,9e-05
House21,2019-03-21 03:00:00,0.4169700000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0012566666666666672,0.20955500000000002,2.5000000000000008e-05
House21,2019-03-21 04:00:00,0.4044333333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0012716666666666673,0.20906499999999992,3.500000000000001e-05
House21,2019-03-21 05:00:00,0.3872733333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.000775,0.20697,0.0001233333333333333
House21,2019-03-21 06:00:00,0.4432566666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,3.166666666666668e-05,0.20502666666666666,0.00011500000000000007
House21,2019-03-21 07:00:00,0.4000716666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.010838333333333335,0.19827499999999992,8.66666666666667e-05
House21,2019-03-21 08:00:00,0.3743733333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.055995,0.14985833333333354,0.00020166666666666664
House21,2019-03-21 09:00:00,0.20526666666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.012713333333333306,0.00034333333333333346,0.00021833333333333345
House21,2019-03-21 10:00:00,0.2061416666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00010166666666666672,0.0002333333333333335,0.00015166666666666665
House21,2019-03-21 11:00:00,0.3822966666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0003116666666666667,0.20190500000000008,0.00020666666666666666
House21,2019-03-21 12:00:00,0.4353483333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00029333333333333365,0.21267333333333333,0.00014
House21,2019-03-21 13:00:00,0.38011166666666696,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001433333333333334,0.20579333333333336,7.666666666666667e-05
House21,2019-03-21 14:00:00,0.2300850000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,1.6666666666666667e-05,0.07542666666666663,6.166666666666666e-05
House21,2019-03-21 15:00:00,0.392945,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,3.3333333333333333e-06,0.2032833333333333,0.00012833333333333335
House21,2019-03-21 16:00:00,0.32429833333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,3.5000000000000004e-05,0.03423833333333337,0.00014499999999999995
House21,2019-03-21 17:00:00,0.3155666666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,4.833333333333331e-05,0.00024999999999999995,0.00013333333333333342
House21,2019-03-21 18:00:00,0.2988483333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.013434999999999996,0.02076999999999997,9.000000000000002e-05
House21,2019-03-21 19:00:00,0.39549333333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02021833333333333,0.0005850000000000003,4.166666666666667e-05
House21,2019-03-21 20:00:00,0.3608466666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02033833333333333,0.038190000000000016,2.1666666666666674e-05
House21,2019-03-21 21:00:00,0.4171033333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0989816666666668,0.004791666666666668,0.0002183333333333332
House21,2019-03-21 22:00:00,0.3338883333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.013455000000000012,0.1349516666666667,5.83333333333333e-05
House21,2019-03-21 23:00:00,0.4031266666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.010524999999999998,0.22250833333333334,3.8333333333333334e-05
House21,2019-03-22 00:00:00,0.4973049999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.009870000000000002,0.21464999999999992,3.8333333333333334e-05
House21,2019-03-22 01:00:00,0.47748,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.007704999999999997,0.2083,4.666666666666665e-05
House21,2019-03-22 02:00:00,0.4057033333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.005876666666666671,0.21494666666666665,2.8333333333333342e-05
House21,2019-03-22 03:00:00,0.3950566666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0037583333333333327,0.2137416666666667,4.499999999999999e-05
House21,2019-03-22 04:00:00,0.3779766666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.001125,0.21182500000000004,6.666666666666663e-05
House21,2019-03-22 05:00:00,0.3723550000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.001093333333333333,0.20986166666666667,9.666666666666664e-05
House21,2019-03-22 06:00:00,0.3893650000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,1e-05,0.20677,0.000145
House21,2019-03-22 07:00:00,0.33121999999999996,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,5e-06,0.20686999999999994,0.00014666666666666666
House21,2019-03-22 08:00:00,0.33845166666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,1.6666666666666669e-06,0.20631833333333333,7.833333333333333e-05
House21,2019-03-22 09:00:00,0.4225283333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00035000000000000016,0.20572166666666675,5.499999999999999e-05
House21,2019-03-22 10:00:00,0.7106600000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.17671833333333334,0.22360999999999995,0.00036500000000000014
House21,2019-03-22 11:00:00,0.7675733333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.21302000000000007,0.2638166666666667,0.0004116666666666663
House21,2019-03-22 12:00:00,0.9148483333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.3669966666666668,0.3077783333333334,0.0007100000000000001
House21,2019-03-22 13:00:00,0.694565,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.833333333333333e-05,0.20768499999999995,0.00015166666666666668
House21,2019-03-22 14:00:00,0.8655800000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,6.83333333333333e-05,0.206945,0.00017333333333333325
House21,2019-03-22 15:00:00,0.4943533333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,1e-05,0.20559,0.00014166666666666665
House21,2019-03-22 16:00:00,0.42666000000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,6.166666666666666e-05,0.2070966666666666,7e-05
House21,2019-03-22 17:00:00,0.56945,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00011333333333333327,0.2074833333333332,0.00014666666666666666
House21,2019-03-22 18:00:00,0.5893999999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.011750000000000002,0.20760000000000006,0.00013333333333333329
House21,2019-03-22 19:00:00,0.7056050000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.03613166666666666,0.2005666666666666,0.00015166666666666662
House21,2019-03-22 20:00:00,0.4862666666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.034360000000000016,0.206215,0.00018666666666666666
House21,2019-03-22 21:00:00,0.70481,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0588733333333333,0.20372999999999994,0.00017500000000000005
House21,2019-03-22 22:00:00,0.5652166666666669,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.07909833333333324,0.209835,0.00017999999999999993
House21,2019-03-22 23:00:00,0.4977983333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.012978333333333343,0.2287683333333333,0.00013666666666666666
House21,2019-03-23 00:00:00,0.5143583333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01290166666666668,0.22989333333333345,0.00016499999999999992
House21,2019-03-23 01:00:00,0.42044499999999996,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.012796666666666671,0.23157,0.00014500000000000006
House21,2019-03-23 02:00:00,0.4507183333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003491666666666669,0.21750833333333336,0.00010333333333333341
House21,2019-03-23 03:00:00,0.4171583333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0010349999999999997,0.207435,5.333333333333331e-05
House21,2019-03-23 04:00:00,0.4018899999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0009850000000000002,0.2057533333333333,4.1666666666666665e-05
House21,2019-03-23 05:00:00,0.39790499999999984,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0005950000000000004,0.20702666666666664,9.499999999999999e-05
House21,2019-03-23 06:00:00,0.4280200000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,8.333333333333334e-06,0.20673500000000009,0.00010166666666666672
House21,2019-03-23 07:00:00,0.4217416666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.040163333333333336,0.20548833333333336,0.0002500000000000002
House21,2019-03-23 08:00:00,0.3556350000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.2042233333333333,0.0001566666666666667
House21,2019-03-23 09:00:00,0.27378833333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00014166666666666668,0.11320166666666664,0.0001866666666666667
House21,2019-03-23 10:00:00,0.2949433333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.018886666666666656,0.0005250000000000002,0.0001283333333333334
House21,2019-03-23 11:00:00,0.2257416666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004724999999999999,0.0004300000000000003,0.00016333333333333334
House21,2019-03-23 12:00:00,0.19617833333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.005331666666666668,0.000426666666666667,0.00012166666666666672
House21,2019-03-23 13:00:00,0.4792766666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00232,0.127345,0.00015500000000000005
House21,2019-03-23 14:00:00,0.3040516666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002366666666666665,0.02436666666666663,0.00027500000000000007
