House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,AC_kW,AC_kW.1,Kitchen_kW,WP_kW
House9,2018-07-29 21:00:00,0.17937666666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006050000000000003,0.0022783333333333314,0.0003483333333333334,0.001246666666666666,0.05531333333333346,0.02292166666666667
House9,2018-07-29 22:00:00,0.1912783333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006616666666666662,0.002293333333333331,0.0003633333333333336,0.00111,0.11860166666666665,0.006758333333333343
House9,2018-07-29 23:00:00,1.2408066666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.0665600000000002,0.0017749999999999997,0.0002683333333333333,0.002189999999999999,0.14878666666666673,0.008828333333333344
House9,2018-07-30 00:00:00,1.091248333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.0291033333333337,0.00223,0.0003916666666666669,0.0026983333333333343,0.04770666666666679,0.004979999999999997
House9,2018-07-30 01:00:00,1.8344666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.7041083333333338,0.002193333333333332,0.0003933333333333335,0.003626666666666668,0.11934833333333335,0.004796666666666664
House9,2018-07-30 02:00:00,1.8175733333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.6967516666666669,0.0024183333333333327,0.0004183333333333334,0.0037400000000000016,0.10666999999999996,0.007574999999999998
House9,2018-07-30 03:00:00,1.6960883333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.6802483333333331,0.0025366666666666675,0.0004500000000000002,0.004100000000000001,0.0033416666666666664,0.0054116666666666645
House9,2018-07-30 04:00:00,0.9409083333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.5918766666666677,0.0029383333333333336,0.0005066666666666668,0.002375,0.15486833333333333,0.004693333333333332
House9,2018-07-30 05:00:00,1.3788916666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.081886666666667,0.18463666666666667,0.0004416666666666668,0.0028933333333333354,0.04039333333333344,0.026756666666666668
House9,2018-07-30 06:00:00,0.8235433333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004316666666666666,0.6395183333333335,0.000466666666666667,0.0007466666666666673,0.07299333333333333,0.04371666666666666
House9,2018-07-30 07:00:00,0.3708866666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005516666666666667,0.2054716666666669,0.00033333333333333365,0.0009583333333333332,0.11123999999999996,0.004789999999999999
House9,2018-07-30 08:00:00,0.12948833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000541666666666667,0.0020100000000000014,0.0003066666666666669,0.0012749999999999994,0.04985666666666667,0.004786666666666671
House9,2018-07-30 09:00:00,0.0008050000000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0,0.0,0.0,0.0,0.0006999999999999996,0.0
House9,2018-07-30 10:00:00,0.0008100000000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0,0.0,0.0,0.0,0.0006999999999999996,0.0
House9,2018-07-30 11:00:00,0.0008033333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0,0.0,0.0,0.0,0.0006999999999999996,0.0
House9,2018-07-30 12:00:00,0.0008000000000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0,0.0,0.0,0.0,0.0006999999999999996,0.0
House9,2018-07-30 13:00:00,0.08769833333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00022999999999999995,0.0004866666666666666,3.8333333333333334e-05,0.00019333333333333325,0.05443666666666666,0.032231666666666665
House9,2018-07-30 14:00:00,0.2885850000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005166666666666668,0.0019766666666666643,0.00016500000000000005,0.000865,0.17348,0.10243499999999996
House9,2018-07-30 15:00:00,0.36610166666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004750000000000002,0.0020549999999999974,0.00011333333333333336,0.0006733333333333329,0.15064833333333336,0.16027499999999995
House9,2018-07-30 16:00:00,0.413265,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005650000000000001,0.0020899999999999994,0.00016166666666666662,0.0006116666666666668,0.18490666666666666,0.10732
House9,2018-07-30 17:00:00,0.34288,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006233333333333338,0.0024850000000000037,0.0002350000000000001,0.000806666666666666,0.1601633333333333,0.11207
House9,2018-07-30 18:00:00,0.2158800000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005950000000000004,0.002363333333333334,0.0002933333333333335,0.0010283333333333331,0.14870833333333336,0.02160833333333332
House9,2018-07-30 19:00:00,0.2643183333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000606666666666667,0.0025000000000000014,0.0003250000000000001,0.000995,0.1483816666666667,0.010706666666666665
House9,2018-07-30 20:00:00,0.2556033333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006216666666666667,0.002516666666666668,0.00035166666666666674,0.001088333333333333,0.1472816666666667,0.012906666666666669
House9,2018-07-30 21:00:00,0.28469000000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006383333333333335,0.002643333333333332,0.0003049999999999997,0.0010150000000000005,0.1482233333333334,0.09145833333333334
House9,2018-07-30 22:00:00,1.1280500000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004516666666666674,0.7977700000000002,0.0005066666666666662,0.00036166666666666633,0.1515216666666666,0.14943166666666666
House9,2018-07-30 23:00:00,1.46571,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003900000000000002,1.3133250000000003,0.0005816666666666667,0.00027666666666666665,0.14603333333333335,0.0051033333333333295
House9,2018-07-31 00:00:00,0.7771633333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005516666666666666,0.6360700000000001,0.0004850000000000004,0.0008283333333333334,0.13016500000000006,0.004809999999999997
House9,2018-07-31 01:00:00,0.4350616666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005849999999999999,0.38231833333333337,0.00041000000000000015,0.0014483333333333325,0.0002200000000000001,0.004556666666666664
House9,2018-07-31 02:00:00,0.5865766666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006633333333333332,0.4513633333333333,0.0004233333333333334,0.0010983333333333335,0.1119,0.005111666666666667
House9,2018-07-31 03:00:00,1.357935,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004783333333333334,1.1970649999999996,0.0005549999999999999,0.0003666666666666668,0.15451666666666666,0.004953333333333336
House9,2018-07-31 04:00:00,0.5689600000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006549999999999997,0.4022983333333329,0.0004450000000000004,0.0009716666666666672,0.14980666666666664,0.014783333333333338
House9,2018-07-31 05:00:00,0.28972999999999993,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000668333333333333,0.155055,0.0004083333333333334,0.0013833333333333332,0.09485666666666684,0.02111333333333336
House9,2018-07-31 06:00:00,0.7998266666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005716666666666664,0.675215,0.0004883333333333332,0.0010016666666666676,0.09567166666666664,0.010768333333333336
House9,2018-07-31 07:00:00,0.12843499999999994,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007116666666666662,0.0522,0.0004416666666666669,0.0015516666666666658,0.06295000000000002,0.004493333333333329
House9,2018-07-31 08:00:00,0.1042833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006699999999999997,0.020814999999999983,0.00041166666666666717,0.0014966666666666676,0.05721,0.004521666666666666
House9,2018-07-31 09:00:00,0.18899333333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006916666666666662,0.0025000000000000035,0.00037500000000000017,0.0010483333333333332,0.1514366666666667,0.004671666666666666
House9,2018-07-31 10:00:00,0.09140500000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006233333333333338,0.002708333333333336,0.0003883333333333335,0.0015133333333333331,0.03475333333333342,0.004594999999999999
House9,2018-07-31 11:00:00,0.2393983333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006333333333333338,0.002661666666666665,0.000265,0.001176666666666666,0.10266999999999996,0.09246666666666664
House9,2018-07-31 12:00:00,0.2205266666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006300000000000004,0.0024883333333333346,0.00031000000000000016,0.0009800000000000002,0.1536716666666667,0.03256166666666658
House9,2018-07-31 13:00:00,0.18582,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005883333333333335,0.0024966666666666683,0.0003666666666666669,0.0012,0.09756666666666668,0.004983333333333336
House9,2018-07-31 14:00:00,0.16817166666666672,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000586666666666667,0.002378333333333332,0.0003266666666666669,0.0011783333333333335,0.10762166666666667,0.005041666666666666
House9,2018-07-31 15:00:00,0.2195766666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005783333333333336,0.0020416666666666656,0.0002566666666666668,0.0009000000000000004,0.14381333333333327,0.014453333333333337
House9,2018-07-31 16:00:00,0.2239916666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005800000000000003,0.0020733333333333307,0.00025166666666666664,0.0008633333333333336,0.15124,0.016378333333333318
House9,2018-07-31 17:00:00,0.18154333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005950000000000003,0.0023116666666666663,0.0003116666666666668,0.000998333333333334,0.13821833333333336,0.005058333333333335
House9,2018-07-31 18:00:00,0.16870499999999994,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005983333333333337,0.002443333333333333,0.00037000000000000016,0.0011300000000000006,0.14489000000000002,0.0049399999999999965
House9,2018-07-31 19:00:00,0.2125633333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000596666666666667,0.0023583333333333308,0.0003783333333333337,0.0010716666666666672,0.14531,0.004999999999999999
House9,2018-07-31 20:00:00,0.25679166666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005833333333333336,0.0023066666666666648,0.0003850000000000002,0.0010350000000000003,0.1449883333333333,0.0053850000000000035
House9,2018-07-31 21:00:00,0.23627166666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005750000000000004,0.002435000000000001,0.0003399999999999997,0.0010416666666666669,0.14288333333333333,0.05274333333333335
House9,2018-07-31 22:00:00,0.27572499999999994,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005866666666666669,0.0023516666666666677,0.00033999999999999986,0.0009666666666666672,0.14391000000000004,0.027735000000000003
House9,2018-07-31 23:00:00,1.236145,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000346666666666667,1.0480616666666664,0.0006216666666666664,0.0003083333333333332,0.139825,0.0296716666666667
House9,2018-08-01 00:00:00,0.7423749999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004816666666666667,0.5993849999999998,0.0004883333333333336,0.0007750000000000001,0.14024499999999998,0.0010000000000000005
House9,2018-08-01 01:00:00,0.5654500000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005266666666666667,0.4221166666666665,0.0003916666666666667,0.00091,0.1405783333333333,0.0009266666666666668
House9,2018-08-01 02:00:00,0.8597283333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003816666666666668,0.8137266666666666,0.000515,0.0010299999999999992,0.011053333333333307,0.0013166666666666672
House9,2018-08-01 03:00:00,1.1747666666666663,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.0154883333333329,0.008055000000000001,0.00037000000000000027,0.002633333333333333,0.09655166666666666,0.00818666666666667
House9,2018-08-01 04:00:00,0.8311116666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.6710366666666661,0.002371666666666669,0.0004200000000000003,0.0020666666666666693,0.15067333333333335,0.004543333333333332
House9,2018-08-01 05:00:00,0.6635283333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.48828,0.002453333333333333,0.00041000000000000015,0.0018916666666666656,0.16693833333333333,0.000806666666666667
House9,2018-08-01 06:00:00,0.16758999999999993,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006133333333333338,0.0025549999999999995,0.0003966666666666669,0.0012150000000000002,0.1454316666666666,0.001703333333333332
House9,2018-08-01 07:00:00,0.14598499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006150000000000004,0.0025933333333333338,0.0004000000000000002,0.0012766666666666664,0.14032499999999998,0.0007750000000000003
House9,2018-08-01 08:00:00,0.08004333333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005900000000000002,0.002548333333333336,0.0004033333333333335,0.0014583333333333323,0.06923666666666663,0.0007900000000000003
House9,2018-08-01 09:00:00,0.10071833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006250000000000001,0.0024866666666666665,0.0004150000000000003,0.0014100000000000009,0.09064999999999998,0.0008083333333333335
House9,2018-08-01 10:00:00,0.14949000000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000606666666666667,0.002538333333333335,0.0004000000000000002,0.001246666666666667,0.14384333333333338,0.0008549999999999994
House9,2018-08-01 11:00:00,0.14672333333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006000000000000003,0.00256,0.0004000000000000002,0.0012783333333333336,0.14102,0.0008649999999999999
House9,2018-08-01 12:00:00,0.05208833333333338,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005533333333333335,0.0025383333333333325,0.0004000000000000002,0.001561666666666665,0.038778333333333456,0.0008200000000000003
House9,2018-08-01 13:00:00,0.0851266666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006466666666666664,0.0028133333333333326,0.0004333333333333339,0.001546666666666668,0.07291,0.0006899999999999999
House9,2018-08-01 14:00:00,0.15335499999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006183333333333338,0.00265,0.0004000000000000002,0.001253333333333334,0.14763833333333334,0.0007950000000000004
House9,2018-08-01 15:00:00,0.0951633333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005766666666666668,0.00252,0.0004000000000000002,0.0013966666666666654,0.08546000000000001,0.0007633333333333327
House9,2018-08-01 16:00:00,0.025898333333333343,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005316666666666668,0.0026166666666666677,0.0004016666666666668,0.001655,0.009963333333333331,0.0007499999999999999
House9,2018-08-01 17:00:00,0.16412666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006150000000000003,0.0026200000000000017,0.0003966666666666669,0.0012150000000000006,0.155125,0.002625000000000001
House9,2018-08-01 18:00:00,0.31727,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005700000000000003,0.002396666666666667,0.0002533333333333332,0.0007949999999999996,0.15282333333333334,0.11367833333333342
House9,2018-08-01 19:00:00,0.30090500000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000561666666666667,0.0023266666666666657,0.0002833333333333333,0.0008716666666666667,0.14492333333333335,0.10467833333333333
House9,2018-08-01 20:00:00,0.25376333333333345,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006100000000000003,0.0022899999999999986,0.0003400000000000001,0.0009466666666666672,0.139895,0.032231666666666624
House9,2018-08-01 21:00:00,0.2208833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005716666666666669,0.002261666666666666,0.00033333333333333343,0.001216666666666667,0.026938333333333318,0.042473333333333314
House9,2018-08-01 22:00:00,0.2552099999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006316666666666669,0.002145,0.0003216666666666669,0.0008933333333333332,0.14992833333333336,0.004891666666666666
House9,2018-08-01 23:00:00,2.3205950000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003700000000000003,1.3000700000000005,0.6356933333333336,0.0007466666666666665,0.145125,0.1375533333333333
House9,2018-08-02 00:00:00,2.6888616666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00021499999999999989,1.3404049999999998,0.8970799999999997,0.0008300000000000004,0.15336833333333338,0.16065333333333331
House9,2018-08-02 01:00:00,1.647773333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00034000000000000024,1.3169616666666673,0.0007633333333333332,0.00012666666666666664,0.15438833333333335,0.12593833333333335
House9,2018-08-02 02:00:00,1.4781616666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002883333333333331,1.309005,0.0006183333333333338,0.00024499999999999983,0.06712833333333333,0.010556666666666666
House9,2018-08-02 03:00:00,0.9992050000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005016666666666663,0.8135966666666657,0.0005400000000000002,0.0005099999999999997,0.10529333333333343,0.0020650000000000004
House9,2018-08-02 04:00:00,0.687183333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005600000000000001,0.5038133333333331,0.000496666666666667,0.0007399999999999999,0.10616000000000007,0.0014583333333333338
House9,2018-08-02 05:00:00,0.4823999999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005583333333333335,0.3082666666666667,0.0003883333333333335,0.0009650000000000004,0.08993333333333339,0.0013000000000000002
House9,2018-08-02 06:00:00,0.5386699999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005366666666666666,0.3664816666666668,0.0003983333333333333,0.0009333333333333334,0.08688000000000005,0.0014216666666666672
House9,2018-08-02 07:00:00,0.6353533333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004866666666666668,0.4016516666666666,0.0003783333333333332,0.0007550000000000006,0.07917,0.0012383333333333333
House9,2018-08-02 08:00:00,1.0342483333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00035833333333333377,0.8081466666666668,0.0005366666666666664,0.0004766666666666668,0.07278333333333335,0.0013383333333333335
House9,2018-08-02 09:00:00,0.9020049999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004483333333333332,0.7442850000000001,0.0005300000000000002,0.0005966666666666669,0.10796333333333336,0.0012749999999999994
House9,2018-08-02 10:00:00,0.4591866666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005916666666666664,0.3128216666666667,0.0003833333333333334,0.001006666666666667,0.09016166666666664,0.0011533333333333328
House9,2018-08-02 11:00:00,0.6171750000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005283333333333332,0.4421949999999999,0.0004233333333333335,0.0009483333333333338,0.05626333333333335,0.047256666666666655
House9,2018-08-02 12:00:00,0.776716666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00049,0.5290600000000003,0.0004400000000000002,0.0007633333333333332,0.07149333333333352,0.11439333333333332
House9,2018-08-02 13:00:00,0.30511999999999995,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006933333333333343,0.03387666666666666,0.00036666666666666667,0.0008700000000000003,0.19566833333333336,0.02503
House9,2018-08-02 14:00:00,0.2879149999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006366666666666666,0.002293333333333331,0.00030500000000000026,0.0007983333333333336,0.17107666666666668,0.02556666666666673
House9,2018-08-02 15:00:00,0.3642583333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008733333333333338,0.0022150000000000013,0.0003233333333333333,0.0006716666666666669,0.3251033333333334,0.01437333333333332
