House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,Refrigerator_kW,UPS_kW
House8,2019-03-09 09:00:00,0.08457000000000002,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,8.499999999999999e-05,0.08286500000000005,0.00024499999999999994
House8,2019-03-09 10:00:00,0.12843333333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.12700166666666668,0.00030500000000000004
House8,2019-03-09 11:00:00,0.401765,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00031999999999999986,0.4016066666666667,0.0007316666666666672
House8,2019-03-09 12:00:00,0.4031483333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002633333333333334,0.4016583333333333,0.0007083333333333336
House8,2019-03-09 13:00:00,0.33789833333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00021000000000000004,0.3362733333333333,0.0006066666666666662
House8,2019-03-09 14:00:00,0.36635333333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002966666666666666,0.29433666666666675,0.07310499999999999
House8,2019-03-09 15:00:00,0.474545,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003450000000000001,0.2801333333333334,0.1962333333333333
House8,2019-03-09 16:00:00,0.3492000000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002983333333333335,0.31495,0.03483000000000002
House8,2019-03-09 17:00:00,0.36631,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020166666666666683,0.3644516666666669,0.0004883333333333339
House8,2019-03-09 18:00:00,0.483575,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00034333333333333324,0.4824350000000001,0.0007416666666666664
House8,2019-03-09 19:00:00,0.33463000000000004,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002716666666666667,0.3343283333333333,0.0005133333333333337
House8,2019-03-09 20:00:00,0.12803833333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001266666666666668,0.12689666666666666,0.00022833333333333345
House8,2019-03-09 21:00:00,0.13069333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010166666666666672,0.12943999999999994,0.00018666666666666671
House8,2019-03-09 22:00:00,0.3935333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00034333333333333346,0.39208,0.0005833333333333336
House8,2019-03-09 23:00:00,0.373305,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00025666666666666665,0.3713583333333332,0.0004900000000000003
House8,2019-03-10 00:00:00,0.25313166666666675,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020333333333333304,0.2518683333333333,0.00036499999999999966
House8,2019-03-10 01:00:00,0.05475500000000003,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,6.999999999999998e-05,0.05381000000000005,9e-05
House8,2019-03-10 02:00:00,0.08027999999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.333333333333336e-05,0.07906333333333332,0.00012666666666666656
House8,2019-03-10 03:00:00,0.198315,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00013666666666666672,0.1968583333333333,0.00021666666666666682
House8,2019-03-10 04:00:00,0.25229499999999994,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010666666666666668,0.2493183333333333,0.0002300000000000001
House8,2019-03-10 05:00:00,0.13833666666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010166666666666672,0.1362233333333334,0.00016999999999999993
House8,2019-03-10 06:00:00,0.04611833333333335,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.333333333333336e-05,0.044546666666666665,9.16666666666667e-05
House8,2019-03-10 07:00:00,0.05232166666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.16666666666667e-05,0.050914999999999995,9.999999999999998e-05
House8,2019-03-10 08:00:00,0.16549666666666674,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00015500000000000005,0.16401833333333332,0.0002216666666666665
House8,2019-03-10 09:00:00,0.2974566666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.2950683333333333,0.00032333333333333357
House8,2019-03-10 10:00:00,0.2101666666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001566666666666665,0.20824000000000004,0.0002766666666666668
House8,2019-03-10 11:00:00,0.1294,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00011500000000000013,0.12826500000000002,0.0002333333333333335
House8,2019-03-10 12:00:00,0.11170666666666663,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001083333333333334,0.11032166666666668,0.0002133333333333334
House8,2019-03-10 13:00:00,0.38196833333333335,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00033000000000000016,0.3816533333333333,0.0006033333333333334
House8,2019-03-10 14:00:00,0.4047716666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00028000000000000003,0.4030733333333335,0.0005750000000000003
House8,2019-03-10 15:00:00,0.41889499999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003133333333333333,0.4175466666666667,0.0006366666666666669
House8,2019-03-10 16:00:00,0.20814833333333327,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001666666666666667,0.2075083333333333,0.0002633333333333335
House8,2019-03-10 17:00:00,0.27888,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.27874333333333345,0.0003966666666666668
House8,2019-03-10 18:00:00,0.2942033333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00022,0.29376499999999994,0.00040166666666666655
House8,2019-03-10 19:00:00,0.4918683333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003716666666666669,0.4906316666666666,0.0008116666666666659
House8,2019-03-10 20:00:00,0.5588049999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0004500000000000007,0.5580833333333335,0.0009616666666666675
House8,2019-03-10 21:00:00,0.33458499999999997,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002700000000000001,0.3341183333333334,0.0005183333333333336
House8,2019-03-10 22:00:00,0.2173516666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00017666666666666666,0.21674833333333327,0.0002749999999999998
House8,2019-03-10 23:00:00,0.22091,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018166666666666665,0.2201366666666666,0.0003383333333333333
House8,2019-03-11 00:00:00,0.3732016666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002266666666666668,0.37109,0.0005450000000000005
House8,2019-03-11 01:00:00,0.36371,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.36154166666666665,0.0005983333333333336
House8,2019-03-11 02:00:00,0.16009833333333345,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00011833333333333348,0.15863333333333338,0.0002533333333333331
House8,2019-03-11 03:00:00,0.049831666666666635,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.048230000000000016,0.00011333333333333336
House8,2019-03-11 04:00:00,0.016121666666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.666666666666672e-05,0.014131666666666662,7.33333333333333e-05
House8,2019-03-11 05:00:00,0.22826,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00016999999999999982,0.22532,0.0003150000000000001
House8,2019-03-11 06:00:00,0.2459250000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00014999999999999996,0.2431083333333333,0.00026833333333333337
House8,2019-03-11 07:00:00,0.3896016666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00031999999999999965,0.3895199999999999,0.0005849999999999997
House8,2019-03-11 08:00:00,0.17920333333333335,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00016833333333333316,0.1784933333333333,0.00027333333333333344
House8,2019-03-11 09:00:00,0.0427483333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.666666666666672e-05,0.04092333333333329,7.166666666666664e-05
House8,2019-03-11 10:00:00,0.1695833333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00015333333333333328,0.16712666666666667,0.0002383333333333333
House8,2019-03-11 11:00:00,0.20202333333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.19890166666666664,0.00021333333333333347
House8,2019-03-11 12:00:00,0.12071666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,7.999999999999999e-05,0.11823500000000002,0.00013499999999999995
House8,2019-03-11 13:00:00,0.12969999999999998,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.12863833333333335,0.00016833333333333338
House8,2019-03-11 14:00:00,0.14435333333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010833333333333336,0.14327166666666666,0.00017833333333333338
House8,2019-03-11 15:00:00,0.2642383333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001683333333333333,0.2624516666666667,0.0002833333333333334
House8,2019-03-11 16:00:00,0.2980483333333335,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00019333333333333344,0.29590666666666665,0.0003016666666666669
House8,2019-03-11 17:00:00,0.1792883333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00014000000000000007,0.1776033333333334,0.0002133333333333333
House8,2019-03-11 18:00:00,0.1763983333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001266666666666667,0.17565166666666668,0.0002183333333333333
House8,2019-03-11 19:00:00,0.1292,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010333333333333333,0.1280533333333333,0.00018
House8,2019-03-11 20:00:00,0.28707666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00019000000000000004,0.28530999999999995,0.00035500000000000017
House8,2019-03-11 21:00:00,0.3391183333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002266666666666667,0.3369450000000001,0.0005
House8,2019-03-11 22:00:00,0.2251516666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00015166666666666662,0.22393166666666664,0.0002999999999999999
House8,2019-03-11 23:00:00,0.1760283333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00014999999999999988,0.17523499999999995,0.0002216666666666668
House8,2019-03-12 00:00:00,0.18960333333333326,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018333333333333334,0.1884133333333333,0.0002800000000000001
House8,2019-03-12 01:00:00,0.2353866666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00016333333333333334,0.2319833333333334,0.0002700000000000001
House8,2019-03-12 02:00:00,0.20818499999999995,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00011333333333333336,0.2045416666666668,0.00023833333333333345
House8,2019-03-12 03:00:00,0.01949833333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.017450000000000018,3.5000000000000004e-05
House8,2019-03-12 04:00:00,0.015851666666666684,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.833333333333336e-05,0.01381000000000001,3.6666666666666666e-05
House8,2019-03-12 05:00:00,0.076,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018000000000000007,0.07407666666666668,0.00014666666666666666
House8,2019-03-12 06:00:00,0.27704,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020166666666666664,0.2743650000000001,0.00029833333333333345
House8,2019-03-12 07:00:00,0.3290566666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002266666666666667,0.3275849999999999,0.00039000000000000037
House8,2019-03-12 08:00:00,0.06972166666666661,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.06824499999999999,0.00012500000000000008
House8,2019-03-12 09:00:00,0.034028333333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.032353333333333324,9.16666666666667e-05
House8,2019-03-12 10:00:00,0.08988166666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00013833333333333327,0.08793166666666669,0.00015166666666666662
House8,2019-03-12 11:00:00,0.22340499999999994,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00016500000000000005,0.22056,0.0002450000000000001
House8,2019-03-12 12:00:00,0.2133316666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00016499999999999978,0.21119166666666664,0.0001899999999999999
House8,2019-03-12 13:00:00,0.12905000000000005,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.127925,0.0001833333333333334
House8,2019-03-12 14:00:00,0.16771333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00014333333333333326,0.1668633333333333,0.00020166666666666683
House8,2019-03-12 15:00:00,0.271135,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00021166666666666683,0.269855,0.0003166666666666667
House8,2019-03-12 16:00:00,0.32093666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020166666666666683,0.31899,0.00035500000000000017
House8,2019-03-12 17:00:00,0.26520666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018666666666666666,0.26384666666666673,0.0002999999999999998
House8,2019-03-12 18:00:00,0.2302083333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001800000000000001,0.22963833333333336,0.00026999999999999995
House8,2019-03-12 19:00:00,0.2541333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00022166666666666683,0.25383,0.00028000000000000003
House8,2019-03-12 20:00:00,0.3923966666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00033000000000000027,0.3912400000000001,0.0005216666666666669
House8,2019-03-12 21:00:00,0.34243166666666663,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002516666666666668,0.3402716666666668,0.0004166666666666668
House8,2019-03-12 22:00:00,0.2087516666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002300000000000001,0.20714,0.0002449999999999999
House8,2019-03-12 23:00:00,0.14980500000000005,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001783333333333333,0.11586833333333335,0.033403333333333333
House8,2019-03-13 00:00:00,0.09345333333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010333333333333336,0.08331999999999998,0.008668333333333328
House8,2019-03-13 01:00:00,0.2125583333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020833333333333346,0.2097766666666666,0.00020833333333333346
House8,2019-03-13 02:00:00,0.24293333333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00017499999999999994,0.23970166666666665,0.0002583333333333332
House8,2019-03-13 03:00:00,0.10109500000000002,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001083333333333334,0.09866833333333334,0.00013333333333333345
House8,2019-03-13 04:00:00,0.05085,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,8.499999999999999e-05,0.04869833333333333,7.666666666666667e-05
House8,2019-03-13 05:00:00,0.050563333333333335,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,8.666666666666667e-05,0.04853333333333333,4.999999999999998e-05
House8,2019-03-13 06:00:00,0.2548633333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00017333333333333347,0.2525633333333333,0.0002983333333333333
House8,2019-03-13 07:00:00,0.3363166666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00022166666666666664,0.3343100000000001,0.00037333333333333343
House8,2019-03-13 08:00:00,0.10344499999999997,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001183333333333334,0.1020066666666667,0.00012666666666666672
House8,2019-03-13 09:00:00,0.024581666666666654,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.333333333333336e-05,0.022906666666666662,4.3333333333333334e-05
House8,2019-03-13 10:00:00,0.024480000000000002,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,9.833333333333336e-05,0.022869999999999988,3.8333333333333334e-05
House8,2019-03-13 11:00:00,0.27122500000000005,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00029833333333333323,0.2690316666666666,0.000483333333333333
House8,2019-03-13 12:00:00,0.21505833333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000205,0.2130883333333334,0.00037999999999999997
House8,2019-03-13 13:00:00,0.2857250000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020000000000000006,0.283465,0.0003666666666666669
House8,2019-03-13 14:00:00,0.3458783333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002583333333333332,0.3439883333333334,0.0004049999999999998
House8,2019-03-13 15:00:00,0.37571166666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000305,0.37404,0.0004516666666666674
House8,2019-03-13 16:00:00,0.17711500000000005,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018333333333333334,0.17564333333333332,0.00022166666666666664
House8,2019-03-13 17:00:00,0.16477,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00014499999999999995,0.16374499999999995,0.0002199999999999999
House8,2019-03-13 18:00:00,0.38910666666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003683333333333333,0.3884866666666666,0.0005733333333333332
House8,2019-03-13 19:00:00,0.33971499999999993,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002250000000000001,0.33789333333333343,0.00041000000000000026
House8,2019-03-13 20:00:00,0.32429666666666657,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00022666666666666685,0.32203666666666664,0.00036000000000000035
House8,2019-03-13 21:00:00,0.32862666666666673,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002583333333333334,0.3264133333333333,0.00034833333333333347
House8,2019-03-13 22:00:00,0.3280716666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002816666666666665,0.32617333333333337,0.0004133333333333333
House8,2019-03-13 23:00:00,0.12075499999999995,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.11952500000000002,0.00016833333333333332
