House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_Reg_kW,AC_MB_kW,AC_BR_kW,WP_kW,AC_kW
House32,2019-03-29 21:00:00,0.7537566666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0016583333333333335,0.0023733333333333328,0.0014800000000000006,0.014578333333333332,0.005703333333333333
House32,2019-03-29 22:00:00,0.6502649999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.001458333333333333,0.0021199999999999995,0.0008083333333333329,0.01572666666666666,0.002246666666666665
House32,2019-03-29 23:00:00,0.6596449999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00157,0.003100000000000001,0.0001899999999999999,0.015878333333333338,0.0023516666666666664
House32,2019-03-30 00:00:00,0.5558483333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0014799999999999991,0.002953333333333331,0.0004683333333333335,0.015954999999999997,0.002158333333333333
House32,2019-03-30 01:00:00,0.4561583333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.001321666666666666,0.003406666666666662,0.00095,0.022531666666666672,0.0020166666666666675
House32,2019-03-30 02:00:00,0.44938500000000003,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.001374999999999999,0.003363333333333334,0.0009583333333333334,0.013866666666666664,0.0020000000000000013
House32,2019-03-30 03:00:00,0.4517366666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0013816666666666658,0.0032599999999999994,0.0008983333333333332,0.015770000000000003,0.002020000000000001
House32,2019-03-30 04:00:00,0.39779166666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0014233333333333333,0.0033199999999999987,0.00036333333333333286,0.014278333333333329,0.0020383333333333334
House32,2019-03-30 05:00:00,0.3147700000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0012316666666666658,0.0027333333333333354,0.0001483333333333332,0.016059999999999998,0.0017799999999999984
House32,2019-03-30 06:00:00,0.6540583333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.06911833333333328,0.0013650000000000016,0.006321666666666668,0.36988499999999996,0.0032033333333333328
House32,2019-03-30 07:00:00,0.6142449999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009366666666666668,0.0013050000000000002,0.0036183333333333367,0.2838966666666668,0.002816666666666667
House32,2019-03-30 08:00:00,0.3575483333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.001191666666666667,0.0020033333333333344,0.0007850000000000003,0.016091666666666667,0.0016666666666666663
House32,2019-03-30 09:00:00,0.2822333333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009133333333333334,0.0014733333333333337,0.001256666666666666,0.012758333333333332,0.0012583333333333324
House32,2019-03-30 10:00:00,0.2259283333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008016666666666661,0.0012783333333333338,0.00042166666666666665,0.01885833333333334,0.0012366666666666676
House32,2019-03-30 11:00:00,0.22147333333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008033333333333336,0.0012466666666666668,0.0006683333333333332,0.013303333333333334,0.0011966666666666664
House32,2019-03-30 12:00:00,0.4413383333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0011049999999999996,0.0015183333333333325,0.0024266666666666672,0.07716999999999999,0.001875
House32,2019-03-30 13:00:00,0.5758366666666664,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0011583333333333333,0.0022466666666666668,0.002021666666666668,0.09915,0.0024700000000000004
House32,2019-03-30 14:00:00,0.5135716666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0014383333333333336,0.003081666666666668,0.0004883333333333332,0.012953333333333329,0.0021733333333333327
House32,2019-03-30 15:00:00,0.2883416666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009533333333333328,0.0027616666666666675,0.00032999999999999984,0.014896666666666666,0.0015983333333333331
House32,2019-03-30 16:00:00,0.6389133333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008583333333333338,0.001186666666666668,0.005203333333333334,0.3363383333333333,0.0029516666666666662
House32,2019-03-30 17:00:00,0.9813533333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006066666666666664,0.0012,0.008939999999999998,0.5771099999999998,0.004254999999999997
House32,2019-03-30 18:00:00,0.7461633333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0011033333333333331,0.002231666666666666,0.0036999999999999993,0.197345,0.0030566666666666693
House32,2019-03-30 19:00:00,0.6427366666666664,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0013766666666666658,0.002445,0.0006533333333333332,0.014113333333333337,0.002200000000000001
House32,2019-03-30 20:00:00,0.5649599999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00099,0.0028533333333333327,0.0011333333333333336,0.01592,0.0016966666666666664
House32,2019-03-30 21:00:00,0.4019366666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006866666666666664,0.0023350000000000003,0.001373333333333333,0.013895,0.0012749999999999994
House32,2019-03-30 22:00:00,0.4574599999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.000986666666666666,0.002671666666666668,0.001025000000000001,0.013609999999999999,0.0016616666666666652
House32,2019-03-30 23:00:00,0.4380333333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0011649999999999994,0.0049816666666666655,0.0007466666666666664,0.016923333333333342,0.0019483333333333325
House32,2019-03-31 00:00:00,0.3411183333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.001048333333333333,0.002204999999999998,8.500000000000002e-05,0.012895000000000005,0.0017366666666666648
House32,2019-03-31 01:00:00,0.3202900000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009900000000000002,0.0016750000000000007,2.5000000000000008e-05,0.013726666666666665,0.0016433333333333337
House32,2019-03-31 02:00:00,0.20773833333333327,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0004900000000000009,0.0008716666666666664,0.0012283333333333337,0.013889999999999994,0.0008666666666666668
House32,2019-03-31 03:00:00,0.17509333333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0003616666666666669,0.0006966666666666662,0.001011666666666667,0.014058333333333334,0.0006766666666666665
House32,2019-03-31 04:00:00,0.20489000000000007,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00048,0.0008099999999999997,0.0017816666666666664,0.016040000000000002,0.0008299999999999997
House32,2019-03-31 05:00:00,0.18504333333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0004816666666666672,0.0008166666666666666,0.0015766666666666652,0.01328333333333333,0.0008100000000000004
House32,2019-03-31 06:00:00,0.34721500000000005,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005933333333333332,0.0008333333333333332,0.0027433333333333337,0.181065,0.0016616666666666661
House32,2019-03-31 07:00:00,0.8088049999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00074,0.00041833333333333295,0.006935000000000001,0.5197066666666667,0.0034383333333333353
House32,2019-03-31 08:00:00,0.4623466666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007533333333333343,0.001955,0.0035733333333333368,0.21706333333333336,0.0018749999999999984
House32,2019-03-31 09:00:00,0.20020666666666664,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005983333333333337,0.003183333333333334,0.0009616666666666668,0.012635,0.000878333333333333
House32,2019-03-31 10:00:00,0.2248483333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006750000000000001,0.0033233333333333327,0.000381666666666667,0.012746666666666665,0.0010433333333333345
House32,2019-03-31 11:00:00,0.30080333333333337,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007500000000000001,0.0012216666666666671,0.0019583333333333328,0.016455,0.0011216666666666666
House32,2019-03-31 12:00:00,0.2370716666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006566666666666664,0.0010550000000000002,0.0018733333333333328,0.012394999999999998,0.0009766666666666671
House32,2019-03-31 13:00:00,0.17442999999999995,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.000591666666666667,0.0015849999999999992,0.0013466666666666664,0.01288166666666667,0.0009233333333333332
House32,2019-03-31 14:00:00,0.35446666666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0010599999999999995,0.0028183333333333337,0.0005366666666666667,0.013706666666666669,0.0016699999999999987
House32,2019-03-31 15:00:00,0.21886999999999995,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006216666666666674,0.0011033333333333349,0.0005666666666666668,0.014236666666666663,0.0010866666666666683
House32,2019-03-31 16:00:00,0.22069500000000009,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005299999999999998,0.0010033333333333335,0.0011316666666666662,0.016450000000000003,0.0010283333333333338
House32,2019-03-31 17:00:00,0.8226650000000002,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0012599999999999998,0.0013216666666666663,0.009388333333333334,0.4838083333333332,0.003143333333333334
House32,2019-03-31 18:00:00,0.8531399999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008233333333333333,0.0011983333333333336,0.004996666666666664,0.264365,0.003016666666666666
House32,2019-03-31 19:00:00,0.5759466666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.025809999999999986,0.0023300000000000013,0.002541666666666669,0.015545000000000003,0.0019249999999999985
House32,2019-03-31 20:00:00,0.3953866666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.027226666666666663,0.0014099999999999994,0.0026766666666666675,0.011719999999999993,0.0014066666666666663
House32,2019-03-31 21:00:00,0.32860666666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005516666666666667,0.035480000000000005,0.01812833333333333,0.014173333333333331,0.0005066666666666669
House32,2019-03-31 22:00:00,0.4292016666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005350000000000001,0.0008250000000000003,0.0027450000000000005,0.012453333333333328,0.0009083333333333328
House32,2019-03-31 23:00:00,0.4993666666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0010266666666666655,0.0016383333333333315,0.001141666666666668,0.013784999999999995,0.001683333333333333
House32,2019-04-01 00:00:00,0.50931,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0012100000000000006,0.0018033333333333321,0.000563333333333333,0.014241666666666663,0.001933333333333332
House32,2019-04-01 01:00:00,0.32984,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005600000000000003,0.0009716666666666664,0.0006633333333333334,0.013036666666666669,0.000983333333333333
House32,2019-04-01 02:00:00,0.3193366666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005316666666666667,0.000935,0.0006850000000000003,0.014300000000000004,0.00095
House32,2019-04-01 03:00:00,0.39536000000000016,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009216666666666664,0.0014316666666666668,0.0007816666666666668,0.01245333333333334,0.001473333333333333
House32,2019-04-01 04:00:00,0.4464033333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0011566666666666663,0.0020516666666666643,0.00046666666666666737,0.012309999999999995,0.0018083333333333324
House32,2019-04-01 05:00:00,0.3377116666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007683333333333341,0.002368333333333333,0.0003566666666666666,0.012788333333333334,0.0012466666666666672
House32,2019-04-01 06:00:00,0.7622066666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.07041333333333334,0.001625,0.010184999999999998,0.3172483333333334,0.12826666666666664
House32,2019-04-01 07:00:00,0.9238866666666664,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009550000000000003,0.0010199999999999999,0.008338333333333331,0.5742016666666666,0.036011666666666706
House32,2019-04-01 08:00:00,0.3917450000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007083333333333335,0.0007566666666666677,0.0040933333333333325,0.2751383333333333,0.0017950000000000015
House32,2019-04-01 09:00:00,0.09706833333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00033333333333333343,0.0006233333333333332,0.0005716666666666669,0.012109999999999994,0.0005966666666666668
House32,2019-04-01 10:00:00,0.24829833333333345,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006750000000000001,0.0009649999999999992,0.0014366666666666662,0.012645,0.0009983333333333326
House32,2019-04-01 11:00:00,0.2191,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.000633333333333334,0.0009949999999999998,0.001618333333333332,0.013358333333333331,0.0009599999999999996
House32,2019-04-01 12:00:00,0.17796666666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00041499999999999984,0.0006483333333333331,0.0014983333333333335,0.057913333333333324,0.03899166666666666
House32,2019-04-01 13:00:00,0.6950599999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009583333333333339,0.0008883333333333334,0.00958,0.4930566666666667,0.03325166666666663
House32,2019-04-01 14:00:00,0.5802750000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00046500000000000057,0.00045,0.007720000000000001,0.3260733333333332,0.033756666666666664
House32,2019-04-01 15:00:00,0.4810183333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006933333333333336,0.0018333333333333333,0.0029599999999999982,0.14063333333333322,0.00215
House32,2019-04-01 16:00:00,0.24323166666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005316666666666668,0.0019416666666666668,0.00040166666666666665,0.015568333333333328,0.0010883333333333333
House32,2019-04-01 17:00:00,1.0293616666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007683333333333341,0.001006666666666667,0.006806666666666668,0.4883683333333334,0.0037199999999999967
House32,2019-04-01 18:00:00,0.7523650000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008349999999999997,0.00177,0.0039983333333333355,0.3039333333333332,0.00308666666666667
House32,2019-04-01 19:00:00,0.5057766666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0011983333333333338,0.002680000000000001,0.0002583333333333333,0.016438333333333336,0.001968333333333334
House32,2019-04-01 20:00:00,0.5327633333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008600000000000007,0.0020133333333333323,0.0015499999999999995,0.017076666666666667,0.0015266666666666673
House32,2019-04-01 21:00:00,0.5419683333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.001193333333333334,0.003216666666666667,0.0006166666666666662,0.017990000000000003,0.0020683333333333348
House32,2019-04-01 22:00:00,0.487255,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0012433333333333335,0.002125000000000001,0.00041333333333333375,0.01861166666666667,0.002113333333333333
House32,2019-04-01 23:00:00,0.3417583333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005850000000000003,0.0019533333333333334,0.0007883333333333336,0.01895666666666667,0.00108
House32,2019-04-02 00:00:00,0.32639333333333337,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005933333333333335,0.0027483333333333327,0.0003183333333333333,0.01813666666666667,0.0010750000000000004
House32,2019-04-02 01:00:00,0.4485283333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0010566666666666665,0.003246666666666668,0.0008700000000000003,0.02083,0.001738333333333331
House32,2019-04-02 02:00:00,0.38324,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008366666666666668,0.0029700000000000004,0.0008150000000000001,0.017028333333333343,0.0013933333333333345
House32,2019-04-02 03:00:00,0.314585,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005316666666666669,0.0024283333333333336,0.00026166666666666645,0.021725,0.0009849999999999998
House32,2019-04-02 04:00:00,0.3579083333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.000715,0.00207,0.0003916666666666667,0.015651666666666657,0.001253333333333334
House32,2019-04-02 05:00:00,0.4143600000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0010533333333333336,0.0020550000000000013,0.0002766666666666665,0.017231666666666666,0.0016533333333333328
House32,2019-04-02 06:00:00,0.3039300000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.25870999999999994,0.0018766666666666665,0.007741666666666666,0.03134666666666666,0.00014999999999999988
House32,2019-04-02 07:00:00,0.04466833333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.00021166666666666672,0.0009166666666666668,0.00038666666666666634,0.01285,0.00011000000000000004
House32,2019-04-02 08:00:00,0.25234166666666663,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0005483333333333336,0.0008283333333333339,0.0040283333333333326,0.1828283333333333,0.0010433333333333334
House32,2019-04-02 09:00:00,0.47766000000000003,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007533333333333339,0.0005,0.008821666666666662,0.37276166666666666,0.0020749999999999987
House32,2019-04-02 10:00:00,0.16600333333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.000615,0.0012633333333333329,0.0011083333333333331,0.014661666666666663,0.0009216666666666668
House32,2019-04-02 11:00:00,0.17197833333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.000621666666666667,0.0011499999999999991,0.0010266666666666666,0.017105000000000002,0.0009283333333333332
House32,2019-04-02 12:00:00,0.17061333333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006050000000000003,0.0010933333333333324,0.0009966666666666668,0.013646666666666665,0.0009149999999999998
House32,2019-04-02 13:00:00,0.1731083333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006133333333333338,0.0011116666666666658,0.001006666666666667,0.013974999999999996,0.0009316666666666664
House32,2019-04-02 14:00:00,0.20240833333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0006350000000000003,0.0011533333333333324,0.0009566666666666672,0.014220000000000003,0.0009466666666666664
House32,2019-04-02 15:00:00,0.21445333333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007166666666666675,0.001433333333333334,0.0008783333333333327,0.014196666666666666,0.0010999999999999998
House32,2019-04-02 16:00:00,0.28106000000000003,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0007449999999999997,0.001336666666666667,0.0010366666666666664,0.05706666666666666,0.0013883333333333336
House32,2019-04-02 17:00:00,0.8408133333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0012916666666666664,0.0011199999999999997,0.010901666666666664,0.5702183333333332,0.003476666666666665
House32,2019-04-02 18:00:00,0.8821983333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0008450000000000005,0.001276666666666666,0.008166666666666664,0.41342333333333336,0.002771666666666665
House32,2019-04-02 19:00:00,0.6795266666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0009966666666666663,0.003016666666666667,0.002548333333333333,0.16025166666666665,0.002308333333333332
House32,2019-04-02 20:00:00,0.5662333333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0012283333333333337,0.004921666666666667,0.0008016666666666668,0.014096666666666662,0.002026666666666668
