House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_DR_kW,Kitchen_kW,UPS_kW
House19,2019-04-11 17:00:00,0.8214716666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00028166666666666666,0.00011166666666666665,0.20246000000000008,0.2990966666666665
House19,2019-04-11 18:00:00,0.6597366666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00037333333333333364,0.0001516666666666667,0.25246,0.1829683333333333
House19,2019-04-11 19:00:00,0.8546966666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00038166666666666687,8.33333333333333e-05,0.373115,0.26601166666666665
House19,2019-04-11 20:00:00,0.9062166666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00028166666666666666,8.499999999999999e-05,0.3654,0.3277766666666666
House19,2019-04-11 21:00:00,0.9110450000000004,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00033166666666666674,6.666666666666663e-05,0.3962633333333333,0.3296466666666666
House19,2019-04-11 22:00:00,1.3721716666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00025166666666666664,0.0002116666666666667,0.3066866666666666,0.5095083333333333
House19,2019-04-11 23:00:00,3.199026666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003466666666666666,0.0005066666666666663,0.2381016666666667,0.2958083333333333
House19,2019-04-12 00:00:00,2.9393816666666663,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00041499999999999984,0.0004416666666666664,0.1852666666666667,0.29156999999999994
House19,2019-04-12 01:00:00,2.6264283333333327,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003683333333333333,0.00020999999999999995,0.14364333333333335,0.2806049999999999
House19,2019-04-12 02:00:00,2.353088333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004466666666666665,0.00021333333333333333,0.13478833333333334,0.28115500000000004
House19,2019-04-12 03:00:00,1.453131666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00041333333333333337,9.333333333333336e-05,0.137525,0.2817633333333333
House19,2019-04-12 04:00:00,0.7113516666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00022166666666666664,0.00010833333333333334,0.12341000000000008,0.28245666666666663
House19,2019-04-12 05:00:00,1.2237383333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003866666666666665,0.00022166666666666656,0.13206666666666667,0.269365
House19,2019-04-12 06:00:00,0.6746183333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002533333333333332,8.999999999999999e-05,0.13266166666666673,0.30675833333333336
House19,2019-04-12 07:00:00,1.1614166666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003900000000000002,0.00021166666666666664,0.10685499999999999,0.2733416666666665
House19,2019-04-12 08:00:00,1.1450250000000002,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003216666666666665,0.0002499999999999999,0.12162333333333335,0.30953166666666665
House19,2019-04-12 09:00:00,0.6171183333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000295,0.00019166666666666667,0.13622499999999998,0.38476666666666665
House19,2019-04-12 10:00:00,0.9952816666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00015499999999999995,0.00021000000000000006,0.3225966666666667,0.4824966666666666
House19,2019-04-12 11:00:00,1.267373333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0001683333333333333,0.0002683333333333333,0.26169000000000003,0.64284
House19,2019-04-12 12:00:00,0.8834566666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002933333333333332,0.00018166666666666665,0.26183,0.4273766666666666
House19,2019-04-12 13:00:00,1.0264616666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00028833333333333337,0.00014,0.3109916666666667,0.4149250000000001
House19,2019-04-12 14:00:00,1.1811033333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002033333333333333,0.00012833333333333335,0.3719516666666668,0.5750166666666667
House19,2019-04-12 15:00:00,1.1129866666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003050000000000001,0.00012333333333333334,0.22564666666666666,0.6357033333333334
House19,2019-04-12 16:00:00,0.8449583333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00036500000000000014,0.00012666666666666664,0.17329166666666668,0.4004433333333333
House19,2019-04-12 17:00:00,0.4131349999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004783333333333337,0.00015666666666666666,0.15967666666666666,0.053174999999999965
House19,2019-04-12 18:00:00,0.645036666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00045666666666666707,9.499999999999999e-05,0.17871499999999998,0.26295999999999997
House19,2019-04-12 19:00:00,0.6509916666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004850000000000001,7.5e-05,0.12248166666666667,0.302545
House19,2019-04-12 20:00:00,0.8755349999999998,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003733333333333335,6.333333333333332e-05,0.17709999999999998,0.382675
House19,2019-04-12 21:00:00,0.8588250000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00032333333333333324,9.000000000000002e-05,0.2307783333333333,0.3471966666666665
House19,2019-04-12 22:00:00,2.520471666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003733333333333334,0.00030499999999999993,0.2291833333333333,0.3397100000000001
House19,2019-04-12 23:00:00,2.240371666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00035000000000000016,0.0005533333333333331,0.187575,0.2333200000000001
House19,2019-04-13 00:00:00,2.2864283333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004983333333333335,0.0005083333333333332,0.13526,0.20758833333333326
House19,2019-04-13 01:00:00,1.7266333333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003566666666666665,0.0004699999999999999,0.13477000000000006,0.2384866666666667
House19,2019-04-13 02:00:00,2.6597716666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004066666666666665,0.0003716666666666668,0.14345500000000005,0.28720166666666663
House19,2019-04-13 03:00:00,1.275148333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003466666666666662,0.00017666666666666652,0.2729083333333334,0.2463466666666665
House19,2019-04-13 04:00:00,1.0959633333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003383333333333331,0.00017166666666666667,0.2310433333333333,0.2468233333333333
House19,2019-04-13 05:00:00,1.0832349999999995,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00032999999999999984,0.00016499999999999994,0.2089899999999999,0.2456283333333333
House19,2019-04-13 06:00:00,0.9749016666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00032166666666666666,0.00016499999999999994,0.11956666666666665,0.246675
House19,2019-04-13 07:00:00,0.9566250000000004,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000325,0.00016999999999999996,0.12331166666666668,0.24396166666666666
House19,2019-04-13 08:00:00,1.030846666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002866666666666665,0.00017333333333333325,0.1332066666666667,0.34131999999999996
House19,2019-04-13 09:00:00,0.6505449999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002733333333333332,8.33333333333333e-05,0.13059999999999994,0.42983999999999994
House19,2019-04-13 10:00:00,0.6312433333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003550000000000003,0.00010999999999999998,0.1658333333333334,0.31223166666666674
House19,2019-04-13 11:00:00,1.0565633333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002016666666666667,0.0004316666666666665,0.15521500000000002,0.3750933333333333
House19,2019-04-13 12:00:00,0.9974066666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00017666666666666658,0.000525,0.14492166666666664,0.2916483333333334
House19,2019-04-13 13:00:00,0.8468666666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002533333333333333,0.00014166666666666673,0.1831266666666667,0.4301016666666669
House19,2019-04-13 14:00:00,1.4102183333333331,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005383333333333335,0.00011833333333333335,0.19565,0.3913683333333332
House19,2019-04-13 15:00:00,1.3065599999999995,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004433333333333335,7.666666666666667e-05,0.3051533333333333,0.32143166666666656
House19,2019-04-13 16:00:00,0.8625216666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00036,0.0001333333333333333,0.16121499999999994,0.4930866666666667
House19,2019-04-13 17:00:00,0.5449683333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003633333333333336,9.16666666666667e-05,0.16365,0.25306833333333345
House19,2019-04-13 18:00:00,0.3464383333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003216666666666668,0.00010666666666666668,0.2456333333333333,0.035590000000000024
House19,2019-04-13 19:00:00,0.35038833333333336,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00034666666666666694,9.500000000000003e-05,0.2479716666666668,0.03718833333333337
House19,2019-04-13 20:00:00,0.6588266666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00039000000000000037,9.666666666666672e-05,0.2996216666666667,0.16729166666666664
House19,2019-04-13 21:00:00,1.6351916666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0006633333333333338,6.333333333333332e-05,0.26617666666666673,0.30362666666666666
House19,2019-04-13 22:00:00,1.749953333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0008733333333333334,0.00018333333333333328,0.17193833333333328,0.08936666666666665
House19,2019-04-13 23:00:00,2.1867366666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007866666666666669,0.0003183333333333333,0.19513666666666668,0.15163166666666664
House19,2019-04-14 00:00:00,2.492668333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003833333333333334,0.0004666666666666667,0.12412333333333335,0.1769116666666667
House19,2019-04-14 01:00:00,1.4964299999999997,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003066666666666666,0.0002799999999999999,0.13815833333333333,0.2393383333333333
House19,2019-04-14 02:00:00,1.6413333333333329,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004416666666666666,0.00027666666666666665,0.13712333333333332,0.2401300000000001
House19,2019-04-14 03:00:00,0.8684433333333331,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003183333333333334,0.00018666666666666644,0.0986683333333334,0.2419483333333333
House19,2019-04-14 04:00:00,0.4500266666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002450000000000001,9.833333333333336e-05,0.13457499999999994,0.2415500000000001
House19,2019-04-14 05:00:00,0.4142383333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002849999999999999,0.00011333333333333333,0.09675666666666666,0.2431066666666667
House19,2019-04-14 06:00:00,0.4432883333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00027166666666666653,0.00010666666666666668,0.12348500000000005,0.24490166666666666
House19,2019-04-14 07:00:00,0.4246233333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00029000000000000016,0.00014333333333333334,0.10815333333333334,0.2425883333333333
House19,2019-04-14 08:00:00,0.7084516666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003333333333333333,0.00017666666666666666,0.08694000000000003,0.2641783333333333
House19,2019-04-14 09:00:00,0.7193666666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00038166666666666687,5e-05,0.20112166666666664,0.3679433333333333
House19,2019-04-14 10:00:00,0.7510066666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00033166666666666685,5e-05,0.2291950000000001,0.35213666666666665
House19,2019-04-14 11:00:00,0.8944816666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003483333333333332,0.00012333333333333334,0.32159333333333345,0.4129216666666665
House19,2019-04-14 12:00:00,0.8627883333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003166666666666667,8.333333333333333e-05,0.2789216666666666,0.3584116666666668
House19,2019-04-14 13:00:00,1.1448200000000002,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003200000000000001,0.00015500000000000005,0.2871233333333334,0.461945
House19,2019-04-14 14:00:00,0.8756133333333337,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004150000000000002,0.00017666666666666666,0.25790666666666673,0.28960833333333336
House19,2019-04-14 15:00:00,1.0110466666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003400000000000001,0.0002,0.3767683333333333,0.34043166666666663
House19,2019-04-14 16:00:00,0.8966183333333331,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003650000000000002,0.00011833333333333335,0.3878383333333333,0.3088983333333332
House19,2019-04-14 17:00:00,0.8916083333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004550000000000002,0.00010500000000000003,0.3170366666666667,0.3589966666666666
House19,2019-04-14 18:00:00,0.8009466666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004316666666666669,0.00010999999999999998,0.2653433333333333,0.3474266666666665
House19,2019-04-14 19:00:00,1.2877,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003766666666666667,0.00019333333333333328,0.4023550000000001,0.3719683333333333
House19,2019-04-14 20:00:00,1.4819566666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0006216666666666665,0.0001383333333333333,0.3627249999999999,0.4211433333333333
House19,2019-04-14 21:00:00,1.0555733333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005083333333333336,9.333333333333333e-05,0.3244316666666666,0.30901
House19,2019-04-14 22:00:00,2.612858333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00039000000000000026,0.00035,0.31662833333333323,0.2793200000000001
House19,2019-04-14 23:00:00,2.7199866666666663,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00034333333333333324,0.0005316666666666666,0.26889,0.1921733333333333
House19,2019-04-15 00:00:00,2.1659066666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00041999999999999985,0.0005233333333333334,0.21591166666666656,0.2375116666666667
House19,2019-04-15 01:00:00,1.7662733333333331,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003883333333333331,0.0002599999999999999,0.20641666666666664,0.25795
House19,2019-04-15 02:00:00,1.9262266666666656,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00028499999999999993,0.0002483333333333333,0.20212333333333327,0.28486333333333336
House19,2019-04-15 03:00:00,0.8463833333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002283333333333333,0.00010333333333333336,0.1982233333333334,0.2889416666666666
House19,2019-04-15 04:00:00,1.1607916666666662,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003733333333333331,0.0002266666666666665,0.19339333333333328,0.2854366666666667
House19,2019-04-15 05:00:00,1.1493633333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003333333333333332,0.00019166666666666665,0.18439333333333333,0.2850033333333334
House19,2019-04-15 06:00:00,0.8985316666666664,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00023499999999999994,0.00022499999999999994,0.21018166666666666,0.3190333333333333
House19,2019-04-15 07:00:00,0.5091383333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0001950000000000001,8.166666666666672e-05,0.19904166666666664,0.2461083333333333
House19,2019-04-15 08:00:00,0.4772299999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000195,6.33333333333333e-05,0.187345,0.22156500000000007
House19,2019-04-15 09:00:00,0.6807716666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003633333333333334,0.00013166666666666665,0.2326733333333334,0.2770949999999999
House19,2019-04-15 10:00:00,0.8602216666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004016666666666668,8.666666666666665e-05,0.3321216666666667,0.30781666666666674
House19,2019-04-15 11:00:00,0.7253649999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004866666666666669,8.499999999999999e-05,0.30322333333333323,0.1996783333333333
House19,2019-04-15 12:00:00,0.9695400000000004,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00025166666666666664,0.00013000000000000002,0.31087000000000004,0.3599200000000001
House19,2019-04-15 13:00:00,0.625205,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0001383333333333333,4.499999999999999e-05,0.282485,0.2039016666666667
House19,2019-04-15 14:00:00,0.6960833333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00010333333333333336,0.00010333333333333334,0.33830000000000005,0.12830333333333332
House19,2019-04-15 15:00:00,1.022935,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002633333333333333,0.00010833333333333334,0.35483000000000003,0.4534266666666667
House19,2019-04-15 16:00:00,1.0251466666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002449999999999999,7.999999999999998e-05,0.32844,0.5096833333333334
House19,2019-04-15 17:00:00,0.8029699999999997,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002783333333333333,0.00011166666666666665,0.2944033333333334,0.35827999999999993
House19,2019-04-15 18:00:00,0.7426066666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004250000000000004,6.999999999999998e-05,0.2246,0.33485666666666675
House19,2019-04-15 19:00:00,0.8290233333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00040999999999999983,0.00017666666666666658,0.1949150000000001,0.37268
House19,2019-04-15 20:00:00,0.3602450000000003,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00015,3.166666666666666e-05,0.1896166666666667,0.11513333333333332
House19,2019-04-15 21:00:00,0.001301666666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0006999999999999996,0.0004000000000000002
House19,2019-04-15 22:00:00,0.0013,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0006999999999999996,0.0004000000000000002
House19,2019-04-15 23:00:00,0.0013,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0,0.0,0.0006999999999999996,0.0004000000000000002
